Service Code;Service Name;Role;Region;2024 Q1_WL;2024 Q2_WL;2024 Q3_WL;2024 Q4_WL;2025 Q1_WL;2025 Q2_WL;2025 Q3_WL;2025 Q4_WL;2026 Q1_WL;2026 Q2_WL;2026 Q3_WL;2026 Q4_WL;2024 Q1_HC;2024 Q2_HC;2024 Q3_HC;2024 Q4_HC;2025 Q1_HC;2025 Q2_HC;2025 Q3_HC;2025 Q4_HC;2026 Q1_HC;2026 Q2_HC;2026 Q3_HC;2026 Q4_HC;2024 Q1_110A;2024 Q2_110A;2024 Q3_110A;2024 Q4_110A;2025 Q1_110A;2025 Q2_110A;2025 Q3_110A;2025 Q4_110A;2026 Q1_110A;2026 Q2_110A;2026 Q3_110A;2026 Q4_110A;2024 Q1_AD10;2024 Q2_AD10;2024 Q3_AD10;2024 Q4_AD10;2025 Q1_AD10;2025 Q2_AD10;2025 Q3_AD10;2025 Q4_AD10;2026 Q1_AD10;2026 Q2_AD10;2026 Q3_AD10;2026 Q4_AD10;2024 1Q_Tops_110A;2024 2Q_Tops_110A;2024 3Q_Tops_110A;2024 4Q_Tops_110A;2024 1Q_Tops_AD10;2024 2Q_Tops_AD10;2024 3Q_Tops_AD10;2024 4Q_Tops_AD10;2025 1Q_Tops_110A;2025 2Q_Tops_110A;2025 3Q_Tops_110A;2025 4Q_Tops_110A;2025 1Q_Tops_AD10;2025 2Q_Tops_AD10;2025 3Q_Tops_AD10;2025 4Q_Tops_AD10;2026 1Q_Tops_110A;2026 2Q_Tops_110A;2026 3Q_Tops_110A;2026 4Q_Tops_110A;2026 1Q_Tops_AD10;2026 2Q_Tops_AD10;2026 3Q_Tops_AD10;2026 4Q_Tops_AD10
DB1300;CDOC;TT; ;24.52441769985092;26.451044511297237;25.35872988636637;23.82354793918909;21.769305477691404;21.185618813222767;21.28260756671001;18.58918937629833;16.035234788565784;16.403909874932463;16.37487165679167;14.064631175583331;12.560012722075385;12.560014641489232;12.560012983813635;14.22138214118182;15.110026209643753;15.110024417061537;15.110020795683331;15.110020795683337;15.110028151607816;15.110024417061537;15.110020795683337;15.110020795683331;5.815392085730769;5.584611361938462;5.000003272363637;5.000003272363637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0000035338476927;2.8461509975953847;3.000001963418182;3.000001963418182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1300;CDOC;WRI; ;109.70370009855;122.68239014823504;112.38045154039548;104.42872537925;115.17945202214172;121.77665145542936;113.65788968912;121.836245223105;107.29548185691674;93.85614467347465;86.08745802696666;79.23716054163;49.87773273363232;49.69467823512464;51.65839058241819;51.73566356648183;52.65009077862188;51.800082771241534;51.80006898103335;51.80006898103335;51.80009699239375;51.800082771241534;51.80006898103335;51.80006898103335;20.322170301267697;21.544600833364616;22.960011850936365;22.960011850936365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.892320709755385;8.846146548807694;10.000006544727272;10.000006544727272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1301;OMD;COD; ;12.281225538576924;0.0006199706723076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.042312431793846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9692341519446157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0000035338476927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1301;OMD;SCI; ;11.599998692783076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.15000350153077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.938468303889231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0000011779492308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1301;OMD;SCS; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1400;EDO;CTDM; ;64.46463860764938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.753858906690771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.83081785241538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1400;EDO;CTM; ;106.03640312790046;-0.0036008203753846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.101583105956927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.27699175370921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1400;EDO;DBD; ;10.62728774089846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4999996292676922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.000008245644615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1400;EDO;DMP; ;12.04383473738123;0.0027677947661538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.800003271956923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.276935212146157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1400;EDO;PSA; ;22.43618334438969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6699948724507694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.923096417889234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1401;EDCO;CTM; ;-4.445730995150768;141.75470514043064;135.7616661818932;146.68130743610865;138.7086958332556;136.0779230094071;123.81697964478502;116.10234799256332;105.14923463262969;103.66001560813125;101.81749573839666;96.27202730437834;0.0;54.29230396440461;51.189100585900015;52.20228252414093;56.0853883078672;57.23270249845076;57.10999285121668;56.51009025783336;56.509973504600005;56.50993335075845;56.50999233576668;56.50999233576668;0.0;74.83994972959384;80.6091399536182;82.20005077312729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1401;EDCO;PSA; ;0.9898148486676952;35.63591942666354;36.17852608234364;37.064448614186375;33.65286811846095;32.91763649108847;31.298242636266664;30.37679146945333;25.43186057456516;24.347263078386774;24.19379821910333;23.41852436016333;0.0;3.41999815518;2.7154522051590906;1.919998685736364;1.9200004489531253;1.9199999111784611;1.9199993897;1.9199993897;1.920000448953125;1.9199999111784611;1.9199993897;1.9199993897;0.0;19.9999851707077;20.000013089454548;20.00001308945455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DB1401;EDCO;SDM; ;-14.353923774484606;83.41168727788616;85.94155542974453;88.07608087929864;76.50458618851127;75.61143528045801;73.88343104661166;69.63007591862001;59.36757517614;57.29748900089417;56.56611128386167;55.545340777815;0.0;18.312309835855384;16.522732587254545;23.926687845786365;32.853425598743755;35.96795652509231;39.70000115106668;39.70007647573336;40.95998174284844;40.95995094031076;40.95999827896669;40.95999827896669;0.0;59.11534373636307;58.566702728554574;61.90004013379547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
